# Retail-byte adjudication of sympair-queue rows. tools/sympair_adjudicate.py (W18).
# A_PROVEN_FOLD          our callee's body IS retail's code there. Alias-only; NOT source-reachable.
#                        `evidence` VACUOUS = <=2 non-relocated words compared: a thunk, near-no evidence.
# B1 callee ABSENT       our callee's code is nowhere in retail -> source divergence, not cheap.
# B2 callee PRESENT unnamed -> identification gap; naming the address adjudicates it.
# D1 ROW_NAME_REFUTED    our call is ENTAILED by the row's own name and retail's is not =>
#                        the ROW's map name is wrong. Proves EXISTENCE, not ASSIGNMENT (W7).
# D2 SOURCE_DEFECT       neither callee entailed => our source chose, and chose wrong. FIXABLE.
# D4 MAP_DEFECT          retail's own name at `at` is not body-confirmed either.
verdict	size	fuzzy	cls	evidence	nwords	unit	symbol	at	target_symbol	our_symbol	found
B1_callee_ABSENT_from_retail	76	99.73684	ALL_OURS_UNMAPPED		35	default/EnvAnim	??_G?$ObjOwnerPtr@VRndEnvAnim@@@@UAAPAXI@Z	0x824868f8			
B1_callee_ABSENT_from_retail	76	99.73684	ALL_OURS_UNMAPPED		18	default/Tour	?HasBronzeMedal@Tour@@QBA_NVSymbol@@@Z	0x8235cc80			
B1_callee_ABSENT_from_retail	76	99.73684	ALL_OURS_UNMAPPED		18	default/Tour	?HasSilverMedal@Tour@@QBA_NVSymbol@@@Z	0x8235cc80			
B1_callee_ABSENT_from_retail	76	99.73684	ALL_OURS_UNMAPPED		18	default/Tour	?HasGoldMedal@Tour@@QBA_NVSymbol@@@Z	0x8235cc80			
B1_callee_ABSENT_from_retail	76	99.73684	ALL_OURS_UNMAPPED		35	default/CamAnim	??_G?$ObjOwnerPtr@VRndCamAnim@@@@UAAPAXI@Z	0x824859a0			
B1_callee_ABSENT_from_retail	76	99.73684	MIXED/UNKNOWN		25	default/AccomplishmentConditional	??_GAccomplishmentConditional@@UAAPAXI@Z	0x8266af90			
B1_callee_ABSENT_from_retail	72	99.72222	ALL_OURS_UNMAPPED		14	default/Gesture	?NewObject@HighFiveGestureFilter@@SAPAVObject@Hmx@@XZ	0x82768770			
B1_callee_ABSENT_from_retail	72	99.72222	ALL_OURS_UNMAPPED		5	default/MoviePanel	?Exit@MoviePanel@@UAAXXZ	0x82744e38			
B1_callee_ABSENT_from_retail	72	99.72222	ALL_OURS_UNMAPPED		18	default/TourProgress	?GetTourLeaderboardGoal@TourProgress@@QBA?AVSymbol@@XZ	0x8235cc80			
B1_callee_ABSENT_from_retail	72	99.72222	ALL_OURS_UNMAPPED		18	default/TourProgress	?GetTourName@TourProgress@@QBA?AVSymbol@@XZ	0x8235cc80			
B1_callee_ABSENT_from_retail	72	99.72222	ALL_OURS_UNMAPPED		18	default/TourProgress	?GetTourWelcome@TourProgress@@QBA?AVSymbol@@XZ	0x8235cc80			
B1_callee_ABSENT_from_retail	68	99.70588	ALL_OURS_UNMAPPED		41	default/Object	?Load@Object@Hmx@@UAAXAAVBinStream@@@Z	0x8275cf68			
B1_callee_ABSENT_from_retail	68	99.70588	ALL_OURS_UNMAPPED		38	default/GemTrackResourceManager	??$_Copy_Construct@VSmasherPlateInfo@GemTrackResourceManager@@@stlpmtx_std@@YAXPAVSmasherPlateInfo@GemTrackResourceManager@@ABV12@@Z	0x8229ef00			
B1_callee_ABSENT_from_retail	68	99.41177	ALL_OURS_UNMAPPED		73	default/HamCamTransform	?resize@?$ObjVector@VTransformArea@@@@QAAXI@Z	0x822a4a98			
B1_callee_ABSENT_from_retail	68	99.41177	ALL_OURS_UNMAPPED		58	default/HamCamTransform	?resize@?$ObjVector@VTransformArea@@@@QAAXI@Z	0x822a3bb8			
B1_callee_ABSENT_from_retail	68	99.70588	ALL_OURS_UNMAPPED		18	default/Tour	?GetBronzeMedalGoalInCurrentTour@Tour@@QBAHXZ	0x8235cc80			
B1_callee_ABSENT_from_retail	68	99.70588	ALL_OURS_UNMAPPED		18	default/Tour	?GetSilverMedalGoalInCurrentTour@Tour@@QBAHXZ	0x8235cc80			
B1_callee_ABSENT_from_retail	68	99.70588	ALL_OURS_UNMAPPED		18	default/Tour	?GetGoldMedalGoalInCurrentTour@Tour@@QBAHXZ	0x8235cc80			
B1_callee_ABSENT_from_retail	60	99.66666	ALL_OURS_UNMAPPED		22	default/PracticeSection	??$_Param_Construct@VPracticeStep@@V1@@stlpmtx_std@@YAXPAVPracticeStep@@ABV1@@Z	0x82556e60			
B1_callee_ABSENT_from_retail	60	99.66666	ALL_OURS_UNMAPPED		22	default/Msg	??$_Copy_Construct@UEventSink@MsgSinks@@@stlpmtx_std@@YAXPAUEventSink@MsgSinks@@ABU12@@Z	0x8230d680			
B1_callee_ABSENT_from_retail	60	99.33334	MIXED/UNKNOWN		24	default/BandUser	?SetControllerType@BandUser@@QAAXVSymbol@@@Z	0x8268f770			
B1_callee_ABSENT_from_retail	60	99.66666	ALL_OURS_UNMAPPED		39	default/Leaderboard	??$_Param_Construct@VLeaderboardRow@@V1@@stlpmtx_std@@YAXPAVLeaderboardRow@@ABV1@@Z	0x826ce1b0			
B1_callee_ABSENT_from_retail	60	99.66666	MIXED/UNKNOWN		30	default/GemManager	??$_Param_Construct@UChar3D@CharData@WorldCrowd@@U123@@stlpmtx_std@@YAXPAUChar3D@CharData@WorldCrowd@@ABU123@@Z	0x82b9b3f8			
B1_callee_ABSENT_from_retail	56	99.64286	ALL_OURS_UNMAPPED		11	default/DataFunc	?DataQuote@@YA?AVDataNode@@PAVDataArray@@@Z	0x82762b58			
B1_callee_ABSENT_from_retail	52	99.23077	MIXED/UNKNOWN		67	default/TourDescPanel	?Load@TourDescPanel@@UAAXXZ	0x822cd0a8			
B1_callee_ABSENT_from_retail	52	99.61539	ALL_OURS_UNMAPPED		18	default/Str	?contains@FixedString@@QBA_NPBD@Z	0x827bd888			
B1_callee_ABSENT_from_retail	44	99.54546	ALL_OURS_UNMAPPED		31	default/MemTracker	?StackLess@@YA_NABQAVAllocInfo@@0@Z	0x827d7218			
B1_callee_ABSENT_from_retail	44	99.54546	MIXED/UNKNOWN		41	default/band3/meta_band/MetaNetMsgs	?Dispatch@RemoveLastSongFromSetlistMsg@@UAAXXZ	0x8253dd58			
B1_callee_ABSENT_from_retail	36	99.44444	ALL_OURS_UNMAPPED		79	default/band3/game/TrainerPanel	?OnIsSpeechSupportable@SpeechMgr@@QBA_NXZ	0x826ca800			
B1_callee_ABSENT_from_retail	28	98.57143	ALL_OURS_UNMAPPED		9	default/SkeletonClip	??__FsFrames@@YAXXZ	0x822709d8			
B1_callee_ABSENT_from_retail	24	99.16666	ALL_OURS_UNMAPPED		36	default/MusicLibrary	?OnSynchronized@MusicLibrary@@UAAXI@Z	0x8253d820			
B1_callee_ABSENT_from_retail	16	98.75	ALL_OURS_UNMAPPED		49	default/StreamReceiver360	?GetPlayCursor@StreamReceiver360@@MAAHXZ	0x82b66c48			
B1_callee_ABSENT_from_retail	16	98.75	ALL_OURS_UNMAPPED		2	default/Synapse_dsp	?SetVoiceProximityFocus@Synapse@1DSP@@QAAXIM@Z	0x82b74b80			
B1_callee_ABSENT_from_retail	16	98.75	MIXED/UNKNOWN		2	default/Synapse_dsp	?SetVoiceAmount@Synapse@1DSP@@QAAXIM@Z	0x826f6ae0			
B1_callee_ABSENT_from_retail	12	98.33334	MIXED/UNKNOWN		41	default/BandList	?PreLoad@BandList@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x8233b2d0			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		21	default/CrowdMeterIcon	?PreLoad@CrowdMeterIcon@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x822b91d8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		77	default/TourDescPanel	?Handle@TourDescPanel@@$4PPPPPPPM@A@AA?AVDataNode@@PAVDataArray@@_N@Z	0x823591b8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		63	default/CharIKRod	?Load@CharIKRod@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x823c5860			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		185	default/BandCamShot	?SyncProperty@HamCamShot@@$4PPPPPPPM@A@AA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	0x822b60d8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		25	default/FlowIf	?Copy@FlowIf@@$4PPPPPPPM@A@AAXPBVObject@Hmx@@W4CopyType@23@@Z	0x823c7170			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		1	default/CharClipSet	?Load@CharClipSet@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x823d26a8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		167	default/Part	?SyncProperty@RndAnimatable@@$4PPPPPPPM@A@AA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	0x8244b088			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		19	default/CharDriver	?Replace@CharDriver@@$4PPPPPPPM@A@AAXPAVObjRef@@PAVObject@Hmx@@@Z	0x82377b98			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		4	default/system/obj/Dir	?SetName@ObjectDir@@$4PPPPPPPM@A@AAXPBDPAV1@@Z	0x827516a8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		283	default/Character	?Handle@Character@@$4PPPPPPPM@A@AA?AVDataNode@@PAVDataArray@@_N@Z	0x82372420			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		2	default/User	?GetRemoteUser@LocalUser@@$4PPPPPPPM@A@AAPAVRemoteUser@@XZ	0x82523758			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		37	default/Character	?Save@CharWeightable@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x82372ff8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		27	default/Character	?Replace@CharWeightable@@$2PPPPPPPM@A@AAXPAVObjRef@@PAVObject@Hmx@@@Z	0x823724c8			
B1_callee_ABSENT_from_retail	12	98.33334	MIXED/UNKNOWN		2	default/User	?GetLocalUser@LocalUser@@$4PPPPPPPM@A@AAPAV1@XZ	0x82523ba0			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		667	default/LightPreset	?Load@CamShot@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x824b8818			
B1_callee_ABSENT_from_retail	12	98.33334	MIXED/UNKNOWN		1	default/Text	?Highlight@RndText@@$4PPPPPPPM@A@AAXXZ	0x8245ae98			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		92	default/Draw	?Load@RndDrawable@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x82406738			
B1_callee_ABSENT_from_retail	12	98.33334	MIXED/UNKNOWN		1	default/Anim	?Replace@RndDir@@$4PPPPPPPM@A@AAXPAVObjRef@@PAVObject@Hmx@@@Z	0x82279708			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		41	default/Anim	?PreLoad@RndDir@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x82404df8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		44	default/PollAnim	?Poll@RndPollAnim@@$4PPPPPPPM@A@AAXXZ	0x82488650			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		56	default/FileMerger	?Load@RndMorph@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x82398750			
B1_callee_ABSENT_from_retail	12	98.33334	MIXED/UNKNOWN		260	default/Line	?SyncProperty@RndLine@@$4PPPPPPPM@A@AA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	0x8247b930			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		50	default/Line	?Copy@RndSpline@@$4PPPPPPPM@A@AAXPBVObject@Hmx@@W4CopyType@23@@Z	0x8247a6c0			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		65	default/Line	?Load@RndSpline@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x8247bed0			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		19	default/LabelShrinkWrapper	?SetTypeDef@LabelShrinkWrapper@@$4PPPPPPPM@A@AAXPAVDataArray@@@Z	0x828279c8			
B1_callee_ABSENT_from_retail	12	98.33334	MIXED/UNKNOWN		47	default/LabelShrinkWrapper	?PreLoad@LabelShrinkWrapper@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x828270c0			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		28	default/LabelShrinkWrapper	?PostLoad@LabelShrinkWrapper@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x828278d0			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		31	default/TransAnim	?Replace@RndTransAnim@@$4PPPPPPPM@A@AAXPAVObjRef@@PAVObject@Hmx@@@Z	0x8245f930			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		299	default/TransAnim	?Load@RndTransAnim@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x8245ec20			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		79	default/UIFontImporter	?Copy@UIFontImporter@@$4PPPPPPPM@A@AAXPBVObject@Hmx@@W4CopyType@23@@Z	0x82819c10			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		43	default/InlineHelp	?Copy@InlineHelp@@$4PPPPPPPM@A@AAXPBVObject@Hmx@@W4CopyType@23@@Z	0x82316c70			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		263	default/MemcardMgr_Xbox	?Handle@MemcardMgr@@$4PPPPPPPM@A@AA?AVDataNode@@PAVDataArray@@_N@Z	0x82552660			
B1_callee_ABSENT_from_retail	12	98.33334	MIXED/UNKNOWN		34	default/system/rnddx9/CubeTex	?PreLoad@BandLabel@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x8273da40			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		38	default/Screenshot	?Load@Screenshot@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x828246e8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		70	default/CharDriverMidi	?Load@CharDriverMidi@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x823cc160			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		60	default/CharWeightable	?Load@CharWeightable@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x823aec90			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		25	default/CharBone	?Replace@RndTransformable@@$4PPPPPPPM@A@AAXPAVObjRef@@PAVObject@Hmx@@@Z	0x823f9680			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		46	default/BandIKEffector	?Load@BandIKEffector@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x822c4f98			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		29	default/EnvAnim	?Replace@RndEnvAnim@@$4PPPPPPPM@A@AAXPAVObjRef@@PAVObject@Hmx@@@Z	0x824873c0			
B1_callee_ABSENT_from_retail	12	98.33334	MIXED/UNKNOWN		64	default/EnvAnim	?Load@RndEnvAnim@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x82486df0			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		21	default/FlowQueueable	?Copy@FlowQueueable@@$4PPPPPPPM@A@AAXPBVObject@Hmx@@W4CopyType@23@@Z	0x82487758			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		50	default/Shockwave	?Save@RndShockwave@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x824cf000			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		32	default/UISlider	?Copy@PanelDir@@$4PPPPPPPM@A@AAXPBVObject@Hmx@@W4CopyType@23@@Z	0x82809808			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		19	default/BandUser	?GetFriendsConsoleCodes@LocalBandUser@@$4PPPPPPPM@A@BAABV?$vector@_KV?$StlNodeAlloc@_K@stlpmtx_std@@@stlpmtx_std@@XZ	0x8268b4d0			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		2	default/BandUser	?GetLocalBandUser@LocalBandUser@@$4PPPPPPPM@A@BAPAV1@XZ	0x8268eab8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		2	default/BandUser	?GetLocalBandUser@RemoteBandUser@@$4PPPPPPPM@A@AAPAVLocalBandUser@@XZ	0x8252a598			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		1	default/EndingBonus	?PostLoad@EndingBonus@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x822d4288			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		38	default/Cam	?Save@RndCam@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x82434918			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		1	default/PitchArrow	?PostLoad@PitchArrow@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x822f2c70			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		124	default/Cam	?Load@RndCam@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x824342b8			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		331	default/CamAnim	?Load@RndAnimatable@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x82486630			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		8	default/BandLabel	?Load@BandLabel@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x823405f8			
B1_callee_ABSENT_from_retail	12	98.33334	MIXED/UNKNOWN		21	default/BandLabel	?Copy@BandLabel@@$4PPPPPPPM@A@AAXPBVObject@Hmx@@W4CopyType@23@@Z	0x82340ab0			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		1	default/OvershellDir	?Copy@OvershellDir@@$4PPPPPPPM@A@AAXPBVObject@Hmx@@W4CopyType@23@@Z	0x8230ae00			
B1_callee_ABSENT_from_retail	12	98.33334	ALL_OURS_UNMAPPED		21	default/system/bandobj/BandButton	?PreLoad@BandButton@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x82344238			
B1_callee_ABSENT_from_retail	8	97.5	ALL_OURS_UNMAPPED		18	default/Str	?find@FixedString@@QBAIPBD@Z	0x827bd888			
B1_callee_ABSENT_from_retail	8	97.5	ALL_OURS_UNMAPPED		10	default/system/rndobj/Rnd	?SetEvenOddDisabled@Rnd@@QAAX_N@Z	0x8242eee0			
B1_callee_ABSENT_from_retail	8	97.5	MIXED/UNKNOWN		2	default/UIList	?SetSpeed@UIList@@QAAXM@Z	0x8280de80			
B1_callee_ABSENT_from_retail	8	97.5	MIXED/UNKNOWN		1	default/TourProgress	?ClearPeformanceProperties@TourProgress@@QAAXXZ	0x82456be8			
B1_callee_ABSENT_from_retail	8	97.5	ALL_OURS_UNMAPPED		2	default/SongDB	?SetFakeHitGemsInFill@SongDB@@QAAX_N@Z	0x82770730			
B1_callee_ABSENT_from_retail	8	97.5	ALL_OURS_UNMAPPED		5	default/SongDB	?GetGemList@SongDB@@QBAPBVGameGemList@@H@Z	0x82770718			
B1_callee_ABSENT_from_retail	8	97.5	ALL_OURS_UNMAPPED		57	default/SongDB	?EnableGems@SongDB@@QAAXHMM@Z	0x82771420			
B1_callee_ABSENT_from_retail	4	95.0	MIXED/UNKNOWN		56	default/Object	??3TypeProps@@SAXPAX@Z	0x82813258			
B1_callee_ABSENT_from_retail	4	95.0	MIXED/UNKNOWN		56	default/BlockMgr	??3Block@@SAXPAX@Z	0x8252c830			
B1_callee_ABSENT_from_retail	4	95.0	MIXED/UNKNOWN		56	default/CharEyeDartRuleset	??3CharEyeDartRuleset@@SAXPAX@Z	0x82397478			
B1_callee_ABSENT_from_retail	4	95.0	MIXED/UNKNOWN		56	default/Mesh	??3Vert@RndMesh@@SAXPAX@Z	0x8241e388			
B1_callee_ABSENT_from_retail	4	95.0	MIXED/UNKNOWN		56	default/HamCamTransform	??3FlowNode@@SAXPAX@Z	0x822a7678			
B1_callee_ABSENT_from_retail	4	95.0	ALL_OURS_UNMAPPED		53	default/HamCamTransform	??$_Destroy@UDynamicPropertyEntry@Flow@@@stlpmtx_std@@YAXPAUDynamicPropertyEntry@Flow@@@Z	0x822aaf80			
B1_callee_ABSENT_from_retail	4	95.0	MIXED/UNKNOWN		56	default/ADSR	??3ADSR@@SAXPAX@Z	0x827008e0			
B1_callee_ABSENT_from_retail	4	95.0	ALL_OURS_UNMAPPED		31	default/Msg	??1Sink@MsgSinks@@QAA@XZ	0x82767780			
B1_callee_ABSENT_from_retail	4	95.0	MIXED/UNKNOWN		56	default/GemTrackDir	??3Task@@SAXPAX@Z	0x823d9920			
B1_callee_ABSENT_from_retail	4	95.0	ALL_OURS_UNMAPPED		73	default/TexProc	?DrawPreClear@TexProc@@UAAXXZ	0x826df228			
C_NO_EVIDENCE_callee_not_compiled	1704	99.97652	ALL_OURS_UNMAPPED		None	default/band3/bandtrack/Gem	?AddInstance@Gem@@QAAXVSymbol@@H@Z	0x827c9218			
C_NO_EVIDENCE_callee_not_compiled	1036	99.9807	ALL_OURS_UNMAPPED		None	default/band3/game/Game	?Poll@Game@@QAAXXZ	0x826c91c8			
C_NO_EVIDENCE_callee_not_compiled	1008	99.98016	ALL_OURS_UNMAPPED		None	default/SongParser	?OnGemEnd@SongParser@@QAAXHE@Z	0x827c9110			
C_NO_EVIDENCE_callee_not_compiled	864	99.93056	ALL_OURS_UNMAPPED		None	default/band3/game/GemTrainerPanel	?StartSectionImpl@GemTrainerPanel@@UAAXXZ	0x827c9110			
C_NO_EVIDENCE_callee_not_compiled	784	99.89796	ALL_OURS_UNMAPPED		None	default/Matchmaker	?AddCustomSettings@BandMatchmaker@@QAAXPAVMatchmakingSettings@@W4CustomSettingsType@1@@Z	0x8277b3f0			
C_NO_EVIDENCE_callee_not_compiled	756	99.92063	ALL_OURS_UNMAPPED		None	default/GemPlayer	?Rollback@GemPlayer@@UAAXMM@Z	0x827c9110			
C_NO_EVIDENCE_callee_not_compiled	748	99.97326	ALL_OURS_UNMAPPED		None	default/MusicLibrary	?OnExit@MusicLibrary@@QAAXXZ	0x825bc908			
C_NO_EVIDENCE_callee_not_compiled	572	99.93007	MIXED/UNKNOWN		None	default/band3/game/VocalGuidePitch	?Poll@VocalGuidePitch@@QAAXM@Z	0x82781078			
C_NO_EVIDENCE_callee_not_compiled	444	99.95496	ALL_OURS_UNMAPPED		None	default/PlayerDiffIcon	?DrawShowing@PlayerDiffIcon@@UAAXXZ	0x827f2438			
C_NO_EVIDENCE_callee_not_compiled	416	99.90385	ALL_OURS_UNMAPPED		None	default/band3/game/PerfectSectionTracker	??0PerfectSectionTracker@@QAA@PAVTrackerSource@@AAVTrackerBandDisplay@@AAVTrackerBroadcastDisplay@@@Z	-			
C_NO_EVIDENCE_callee_not_compiled	408	99.90196	ALL_OURS_UNMAPPED		None	default/Game	?PostLoad@Game@@QAAXXZ	0x827c9110			
C_NO_EVIDENCE_callee_not_compiled	392	99.94898	ALL_OURS_UNMAPPED		None	default/band3/bandtrack/Gem	?_M_fill_insert_aux@?$vector@VBandPatchMesh@@V?$StlNodeAlloc@VBandPatchMesh@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVBandPatchMesh@@IABV3@ABU__false_type@2@@Z	0x8234c410			
C_NO_EVIDENCE_callee_not_compiled	364	99.94505	ALL_OURS_UNMAPPED		None	default/band3/bandtrack/Gem	??$PropSync@VBandPatchMesh@@@@YA_NAAV?$ObjVector@VBandPatchMesh@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	0x8234bcb0			
C_NO_EVIDENCE_callee_not_compiled	360	99.83334	MIXED/UNKNOWN		None	default/band3/game/Game	?AdjustForVocalPhrases@Game@@QBAXAAM0@Z	0x827c9110			
C_NO_EVIDENCE_callee_not_compiled	308	99.93507	ALL_OURS_UNMAPPED		None	default/system/beatmatch/KeyboardController	?OnMsg@KeyboardController@@QAAHABVKeyboardKeyPressedMsg@@@Z	0x8278fae0			
C_NO_EVIDENCE_callee_not_compiled	308	99.87013	ALL_OURS_UNMAPPED		None	default/CustomizePanel	?GetWearing@CustomizePanel@@QAA?AVSymbol@@XZ	0x825f8aa8			
C_NO_EVIDENCE_callee_not_compiled	292	99.86301	ALL_OURS_UNMAPPED		None	default/band3/game/GemTrainerPanel	?AddBeatMask@GemTrainerPanel@@QAAXH@Z	0x827c9218			
C_NO_EVIDENCE_callee_not_compiled	288	99.86111	ALL_OURS_UNMAPPED		None	default/network/Platform/MemoryManager	??0MemoryManager@Quazal@@QAA@PAD@Z	0x82a6de40			
C_NO_EVIDENCE_callee_not_compiled	272	99.92647	ALL_OURS_UNMAPPED		None	default/OvershellSlot	?UpdateFriendsList@OvershellSlot@@QAAXXZ	0x826662e0			
C_NO_EVIDENCE_callee_not_compiled	272	99.92647	ALL_OURS_UNMAPPED		None	default/band3/game/Singer	?Poll@Singer@@QAAXMABVSongPos@@MM@Z	0x826cce60			
C_NO_EVIDENCE_callee_not_compiled	260	99.92308	ALL_OURS_UNMAPPED		None	default/band3/game/Game	?OnSetShuttle@Game@@QAA?AVDataNode@@PAVDataArray@@@Z	0x826f07b8			
C_NO_EVIDENCE_callee_not_compiled	240	99.91666	ALL_OURS_UNMAPPED		None	default/Metronome	?Poll@Metronome@@QAAXHW4OverrideEnabled@1@@Z	0x827c9110			
C_NO_EVIDENCE_callee_not_compiled	216	99.90741	ALL_OURS_UNMAPPED		None	default/band3/game/RGTrainerPanel	?PostCopyGems@RGTrainerPanel@@UAAXXZ	0x827c9110			
C_NO_EVIDENCE_callee_not_compiled	216	99.90741	ALL_OURS_UNMAPPED		None	default/Game	?OnJump@Game@@QAA?AVDataNode@@PBVDataArray@@@Z	0x827c9110			
C_NO_EVIDENCE_callee_not_compiled	208	99.90385	ALL_OURS_UNMAPPED		None	default/band3/game/Game	?CheckSectionEnd@Game@@QAAXM@Z	0x827c9110			
C_NO_EVIDENCE_callee_not_compiled	200	99.8	ALL_OURS_UNMAPPED		None	default/CharData	??1PrefabChar@@UAA@XZ	-			
C_NO_EVIDENCE_callee_not_compiled	196	99.89796	ALL_OURS_UNMAPPED		None	default/SessionMessages	??0AddUserRequestMsg@@QAA@PBVUser@@@Z	0x827bea30			
C_NO_EVIDENCE_callee_not_compiled	192	99.79166	ALL_OURS_UNMAPPED		None	default/band3/meta_band/CampaignGoalsLeaderboardPanel	??0CampaignGoalsLeaderboardPanel@@QAA@XZ	-			
C_NO_EVIDENCE_callee_not_compiled	168	99.7619	ALL_OURS_UNMAPPED		None	default/band3/game/PerfectSectionTracker	??1PerfectSectionTracker@@UAA@XZ	-			
C_NO_EVIDENCE_callee_not_compiled	164	99.7561	ALL_OURS_UNMAPPED		None	default/CharData	??0CharData@@QAA@XZ	-			
